"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","shheight","shwidth","shlength","shsuplspecies_scientific","shrubspecies_common","Subplot"
"uuid:61db1e96-87f4-4981-8991-ca2c40b29849","Lumo","4","2","38.1477","-3.49559","shrubland","2023","yes","yes","uuid:61db1e96-87f4-4981-8991-ca2c40b29849/supl4_shrb_data[1]","1.9","4.1","4.3","Acacia tortilis","N","4"
"uuid:6521fe42-4c32-4132-aa61-469c60a636f4","Lumo","4","4","38.1515","-3.49702","shrubland","2023","no","yes","uuid:6521fe42-4c32-4132-aa61-469c60a636f4/supl4_shrb_data[1]","2","1.6","1.7","Acacia mellifera","N","4"
"uuid:013a93be-2fb9-4647-a64e-c8d59cd34b9b","Lumo","2","10","38.1451","-3.54182","grassland","2023","no","yes","uuid:013a93be-2fb9-4647-a64e-c8d59cd34b9b/supl4_shrb_data[1]","2.5","2.6","2.8","Albizia anthelminthica","N","4"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl1_shrb_data[1]","1.7","1.7","2.2","Harrisonia abyssinica","N","1"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl1_shrb_data[2]","1.7","1.8","2.1","Harrisonia abyssinica","N","1"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl1_shrb_data[3]","1.7","1.6","1.9","Lippia ukambensis","N","1"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl1_shrb_data[4]","2.2","2.6","2.8","Lippia ukambensis","N","1"
"uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e","Chawia","1","7","38.2929","-3.48407","bushland","2024","yes","yes","uuid:b3bf87d7-df67-4376-bf7b-92a6f98a129e/supl1_shrb_data[5]","1.8","0.6","0.8","Commiphora Africana","N","1"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl1_shrb_data[1]","1.5","1.4","1.4","Lippia ukambensis","N","1"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl1_shrb_data[2]","1.5","0.8","0.8","Lippia ukambensis","N","1"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl1_shrb_data[3]","1.5","1.2","1.2","Lippia ukambensis","N","1"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl1_shrb_data[4]","2.3","1.2","1.3","Acacia Senegal","N","1"
"uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6","Chawia","1","9","38.2924","-3.48436","bushland","2024","yes","yes","uuid:6892dfb3-9557-4f47-b9fa-99d2d25a92f6/supl1_shrb_data[5]","1.6","1.4","1.4","Lippia ukambensis","N","1"
"uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c","Chawia","1","2","38.2938","-3.48336","bushland","2024","yes","yes","uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c/supl1_shrb_data[1]","2.8","2.5","2.7","Dichrostachyus cineria","N","1"
"uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c","Chawia","1","2","38.2938","-3.48336","bushland","2024","yes","yes","uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c/supl1_shrb_data[2]","2.9","1.8","2.1","Acacia nilotica","N","1"
"uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c","Chawia","1","2","38.2938","-3.48336","bushland","2024","yes","yes","uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c/supl1_shrb_data[3]","2.3","2.1","2.6","Combretum molle","N","1"
"uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c","Chawia","1","2","38.2938","-3.48336","bushland","2024","yes","yes","uuid:b9a31cd4-3034-4554-80ec-7db58cfa254c/supl1_shrb_data[4]","2.2","2","2.1","Pappea capensis","N","1"
"uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f","Chawia","2","8","38.2919","-3.46448","shrubland","2024","yes","yes","uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f/supl1_shrb_data[1]","1.7","1.4","1.6","Ormocarpum kirkii","N","1"
"uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f","Chawia","2","8","38.2919","-3.46448","shrubland","2024","yes","yes","uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f/supl1_shrb_data[2]","2.1","1.7","2.2","Combretum molle","N","1"
"uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f","Chawia","2","8","38.2919","-3.46448","shrubland","2024","yes","yes","uuid:01db9e2c-029c-4b6a-ad72-40adc37a600f/supl1_shrb_data[3]","1.5","1","1.2","Combretum molle","N","1"
"uuid:89b759c5-e7fe-4bc9-96a3-b3169a514f6d","Chawia","15","2","38.3611","-3.43078","bushland","2024","yes","yes","uuid:89b759c5-e7fe-4bc9-96a3-b3169a514f6d/supl1_shrb_data[1]","2.7","2.4","2.6","Briddelia micranthus","N","1"
"uuid:89b759c5-e7fe-4bc9-96a3-b3169a514f6d","Chawia","15","2","38.3611","-3.43078","bushland","2024","yes","yes","uuid:89b759c5-e7fe-4bc9-96a3-b3169a514f6d/supl1_shrb_data[2]","2.5","1.2","1.6","Leuceana leucocephala","N","1"
"uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4","Chawia","15","9","38.3588","-3.43543","bushland","2024","yes","yes","uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4/supl1_shrb_data[1]","1.9","1.2","1.6","Briddelia micranthus","N","1"
"uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4","Chawia","15","9","38.3588","-3.43543","bushland","2024","yes","yes","uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4/supl1_shrb_data[2]","1.8","0.4","0.4","Lantana camara","N","1"
"uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4","Chawia","15","9","38.3588","-3.43543","bushland","2024","yes","yes","uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4/supl1_shrb_data[3]","1.9","2.2","2.4","Lantana camara","N","1"
"uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4","Chawia","15","9","38.3588","-3.43543","bushland","2024","yes","yes","uuid:6c44fe01-f9f5-4341-ad08-ea6dd6288de4/supl1_shrb_data[4]","1.9","0.4","0.4","Psidium guajava","N","1"
"uuid:7af050cd-48b0-4ef0-b6bc-9287936f6378","Chawia","15","7","38.3562","-3.43275","cropland","2024","yes","yes","uuid:7af050cd-48b0-4ef0-b6bc-9287936f6378/supl1_shrb_data[1]","2.7","1.4","1.4","Cupressus lusitanica","N","1"
"uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345","Chawia","15","4","38.3563","-3.43374","cropland","2024","yes","yes","uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345/supl1_shrb_data[1]","1.5","0.4","0.4","Persea americanum","N","1"
"uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345","Chawia","15","4","38.3563","-3.43374","cropland","2024","yes","yes","uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345/supl1_shrb_data[2]","1.5","0.8","0.8","Dracaena steudneri","N","1"
"uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345","Chawia","15","4","38.3563","-3.43374","cropland","2024","yes","yes","uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345/supl1_shrb_data[3]","2.7","0.7","1.5","Dracaena steudneri","N","1"
"uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345","Chawia","15","4","38.3563","-3.43374","cropland","2024","yes","yes","uuid:47155b9e-68ad-463b-a9b0-d8e8cdec0345/supl1_shrb_data[4]","1.8","0.7","0.7","Dracaena steudneri","N","1"
"uuid:3c208519-94aa-41af-b439-ffa8bdc02286","Chawia","15","8","38.3571","-3.4339","cropland","2024","yes","yes","uuid:3c208519-94aa-41af-b439-ffa8bdc02286/supl1_shrb_data[1]","2.4","2.2","2.7","Ficus sycamorus","N","1"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl1_shrb_data[1]","2.6","2.7","2.8","Psidium guajava","N","1"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl1_shrb_data[2]","2.3","2.4","2.4","Catha edulis","N","1"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl1_shrb_data[3]","1.6","2","2.2","Lantana camara","N","1"
"uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45","Chawia","15","10","38.3593","-3.42964","bushland","2024","yes","yes","uuid:8ebe715e-dc2a-4522-8f07-5f88aa5f6c45/supl1_shrb_data[4]","2.4","2.6","2.6","Catha edulis","N","1"
"uuid:f8738022-fa3b-4bf2-bb8b-6ddd532ffa07","Chawia","13","8","38.3598","-3.47459","cropland","2024","yes","yes","uuid:f8738022-fa3b-4bf2-bb8b-6ddd532ffa07/supl1_shrb_data[1]","2.5","1.3","1.3","Carica papaya","N","1"
"uuid:800d279e-ddec-492f-aba6-63a77b5bfe89","Chawia","13","3","38.3576","-3.47761","cropland","2024","yes","yes","uuid:800d279e-ddec-492f-aba6-63a77b5bfe89/supl1_shrb_data[1]","2.8","0.9","0.9","Psidium guajava","N","1"
"uuid:800d279e-ddec-492f-aba6-63a77b5bfe89","Chawia","13","3","38.3576","-3.47761","cropland","2024","yes","yes","uuid:800d279e-ddec-492f-aba6-63a77b5bfe89/supl1_shrb_data[2]","2.4","2.2","2.6","Searsia natalensis","N","1"
"uuid:6873c787-2a6a-4b60-8d50-58f500928d96","Chawia","13","10","38.3607","-3.47838","bushland","2024","yes","yes","uuid:6873c787-2a6a-4b60-8d50-58f500928d96/supl1_shrb_data[1]","1.7","1.4","1.4","Psidium guajava","N","1"
"uuid:6873c787-2a6a-4b60-8d50-58f500928d96","Chawia","13","10","38.3607","-3.47838","bushland","2024","yes","yes","uuid:6873c787-2a6a-4b60-8d50-58f500928d96/supl1_shrb_data[2]","2.3","2.1","2.5","Lantana camara","N","1"
"uuid:6873c787-2a6a-4b60-8d50-58f500928d96","Chawia","13","10","38.3607","-3.47838","bushland","2024","yes","yes","uuid:6873c787-2a6a-4b60-8d50-58f500928d96/supl1_shrb_data[3]","2.6","2.6","2.8","Lantana camara","N","1"
"uuid:6873c787-2a6a-4b60-8d50-58f500928d96","Chawia","13","10","38.3607","-3.47838","bushland","2024","yes","yes","uuid:6873c787-2a6a-4b60-8d50-58f500928d96/supl1_shrb_data[4]","1.8","2.6","2.8","Lantana camara","N","1"
"uuid:6873c787-2a6a-4b60-8d50-58f500928d96","Chawia","13","10","38.3607","-3.47838","bushland","2024","yes","yes","uuid:6873c787-2a6a-4b60-8d50-58f500928d96/supl1_shrb_data[5]","1.8","1.6","1.8","Vernonia brevicalyx","N","1"
"uuid:00acffae-53a0-4243-b354-8781d0492887","Chawia","3","8","38.2932","-3.43444","shrubland","2024","yes","yes","uuid:00acffae-53a0-4243-b354-8781d0492887/supl1_shrb_data[1]","2.7","1.9","1.9","Catha edulis","N","1"
"uuid:00acffae-53a0-4243-b354-8781d0492887","Chawia","3","8","38.2932","-3.43444","shrubland","2024","yes","yes","uuid:00acffae-53a0-4243-b354-8781d0492887/supl1_shrb_data[2]","2.7","2.8","2.9","Catha edulis","N","1"
"uuid:00acffae-53a0-4243-b354-8781d0492887","Chawia","3","8","38.2932","-3.43444","shrubland","2024","yes","yes","uuid:00acffae-53a0-4243-b354-8781d0492887/supl1_shrb_data[3]","2.1","2.5","2.6","Catha edulis","N","1"
"uuid:00acffae-53a0-4243-b354-8781d0492887","Chawia","3","8","38.2932","-3.43444","shrubland","2024","yes","yes","uuid:00acffae-53a0-4243-b354-8781d0492887/supl1_shrb_data[4]","2.4","2.2","2.6","Catha edulis","N","1"
"uuid:00acffae-53a0-4243-b354-8781d0492887","Chawia","3","8","38.2932","-3.43444","shrubland","2024","yes","yes","uuid:00acffae-53a0-4243-b354-8781d0492887/supl1_shrb_data[5]","2.6","2.6","2.8","Catha edulis","N","1"
"uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5","Chawia","3","5","38.2923","-3.44135","bushland","2024","yes","yes","uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5/supl1_shrb_data[1]","1.6","2.4","2.6","Lantana camara","N","1"
"uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5","Chawia","3","5","38.2923","-3.44135","bushland","2024","yes","yes","uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5/supl1_shrb_data[2]","1.5","1.9","2.2","Aspilia mossambinscenis","N","1"
"uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5","Chawia","3","5","38.2923","-3.44135","bushland","2024","yes","yes","uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5/supl1_shrb_data[3]","1.8","0.8","0.8","Catha edulis","N","1"
"uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5","Chawia","3","5","38.2923","-3.44135","bushland","2024","yes","yes","uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5/supl1_shrb_data[4]","1.5","1.4","1.5","Catha edulis","N","1"
"uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5","Chawia","3","5","38.2923","-3.44135","bushland","2024","yes","yes","uuid:615cb08b-ddad-43aa-beb7-49cde69ae1a5/supl1_shrb_data[5]","1.5","1.3","1.3","Ocimum gratissimum","N","1"
"uuid:eadca5a9-eed4-41e9-896e-866b7d549f29","Chawia","3","6","38.2923","-3.42917","shrubland","2024","yes","yes","uuid:eadca5a9-eed4-41e9-896e-866b7d549f29/supl1_shrb_data[1]","1.6","1.4","1.7","Indigofera schimperi","N","1"
"uuid:eadca5a9-eed4-41e9-896e-866b7d549f29","Chawia","3","6","38.2923","-3.42917","shrubland","2024","yes","yes","uuid:eadca5a9-eed4-41e9-896e-866b7d549f29/supl1_shrb_data[2]","1.5","0.8","0.9","Indigofera schimperi","N","1"
"uuid:eadca5a9-eed4-41e9-896e-866b7d549f29","Chawia","3","6","38.2923","-3.42917","shrubland","2024","yes","yes","uuid:eadca5a9-eed4-41e9-896e-866b7d549f29/supl1_shrb_data[3]","1.7","0.7","0.8","Indigofera schimperi","N","1"
"uuid:eadca5a9-eed4-41e9-896e-866b7d549f29","Chawia","3","6","38.2923","-3.42917","shrubland","2024","yes","yes","uuid:eadca5a9-eed4-41e9-896e-866b7d549f29/supl1_shrb_data[4]","1.6","0.4","0.4","Vernonia lasiopus","N","1"
"uuid:eadca5a9-eed4-41e9-896e-866b7d549f29","Chawia","3","6","38.2923","-3.42917","shrubland","2024","yes","yes","uuid:eadca5a9-eed4-41e9-896e-866b7d549f29/supl1_shrb_data[5]","1.6","0.5","0.5","Vernonia lasiopus","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[1]","2.1","2.4","2.4","Ocimum gratissimum","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[2]","1.6","0.6","0.7","Dadonaea viscosa","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[3]","2.6","2.2","3.1","Lantana camara","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[4]","1.9","1.2","1.4","Dadonaea viscosa","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[5]","2.6","2.4","2.8","Lantana camara","N","1"
"uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6","Chawia","3","3","38.2911","-3.43632","woodland","2024","yes","yes","uuid:adc50ec1-bbcd-41f4-be5d-ac1c8cbbd7a6/supl1_shrb_data[6]","1.6","0.4","0.4","Vernonia lasiopus","N","1"
"uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92","Chawia","7","11","38.3159","-3.42889","bushland","2024","yes","yes","uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92/supl1_shrb_data[1]","1.8","0.6","1.4","Briddelia micranthus","N","1"
"uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92","Chawia","7","11","38.3159","-3.42889","bushland","2024","yes","yes","uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92/supl1_shrb_data[2]","1.6","1.6","1.9","Lantana camara","N","1"
"uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92","Chawia","7","11","38.3159","-3.42889","bushland","2024","yes","yes","uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92/supl1_shrb_data[3]","1.6","0.8","1.2","Psidium guajava","N","1"
"uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92","Chawia","7","11","38.3159","-3.42889","bushland","2024","yes","yes","uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92/supl1_shrb_data[4]","1.9","2.1","2.6","Maesa lanceolata","N","1"
"uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92","Chawia","7","11","38.3159","-3.42889","bushland","2024","yes","yes","uuid:2a2126c8-fe22-486c-89a5-f6d4f67bfb92/supl1_shrb_data[5]","1.9","1","1.2","Lantana camara","N","1"
"uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c","Chawia","7","4","38.3127","-3.42539","bushland","2024","yes","yes","uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c/supl1_shrb_data[1]","2.5","3","3.2","Lantana camara","N","1"
"uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c","Chawia","7","4","38.3127","-3.42539","bushland","2024","yes","yes","uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c/supl1_shrb_data[2]","1.7","0.3","0.3","Hibiscus fuscus","N","1"
"uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c","Chawia","7","4","38.3127","-3.42539","bushland","2024","yes","yes","uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c/supl1_shrb_data[3]","1.5","0.4","0.4","Dadonea viscosa","N","1"
"uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c","Chawia","7","4","38.3127","-3.42539","bushland","2024","yes","yes","uuid:84696779-4fbf-4526-abcc-7cd90fe7eb5c/supl1_shrb_data[4]","1.5","0.4","0.4","Antidesma vinosum","N","1"
"uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25","Chawia","7","10","38.3135","-3.42484","cropland","2024","yes","yes","uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25/supl1_shrb_data[1]","1.9","1.4","1.4","Dadonea viscosa","N","1"
"uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25","Chawia","7","10","38.3135","-3.42484","cropland","2024","yes","yes","uuid:a41fd0d0-fa2d-4409-a672-4b5a83882a25/supl1_shrb_data[2]","2.2","3","3.6","Searsia natalensis","N","1"
"uuid:ab81c147-4e05-432b-b38c-c414e38f1d38","Chawia","7","9","38.3081","-3.42408","cropland","2024","yes","yes","uuid:ab81c147-4e05-432b-b38c-c414e38f1d38/supl1_shrb_data[1]","2.4","1.2","1.2","Dracaena steudneri","N","1"
"uuid:7c03836c-02a4-405c-948c-6dc5483555d0","Chawia","7","1","38.3104","-3.42506","cropland","2024","yes","yes","uuid:7c03836c-02a4-405c-948c-6dc5483555d0/supl1_shrb_data[1]","1.6","0.4","0.6","Dadonea viscosa","N","1"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl1_shrb_data[1]","2.7","2.6","2.6","Catha edulis","N","1"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl1_shrb_data[2]","2.7","2.8","2.8","Catha edulis","N","1"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl1_shrb_data[3]","2.7","2.6","2.9","Catha edulis","N","1"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl1_shrb_data[4]","2.8","2.5","2.5","Catha edulis","N","1"
"uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd","Chawia","7","5","38.3117","-3.42432","bushland","2024","yes","yes","uuid:7a82cf53-bcdd-4f9d-865b-c99bafbf74dd/supl1_shrb_data[5]","2.8","2.8","3.2","Catha edulis","N","1"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl1_shrb_data[1]","2.1","0.4","0.4","Pinus patula","N","1"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl1_shrb_data[2]","1.9","1","1.2","Catha edulis","N","1"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl1_shrb_data[3]","2.5","2.8","2.8","Catha edulis","N","1"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl1_shrb_data[4]","2.6","2.2","2.2","Catha edulis","N","1"
"uuid:40a84893-96af-4272-9226-2b32a7348075","Chawia","7","3","38.314","-3.43073","cropland","2024","yes","yes","uuid:40a84893-96af-4272-9226-2b32a7348075/supl1_shrb_data[5]","1.9","0.4","0.4","Syzygium cumnii","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[1]","2.4","3.2","3.6","Searsia natalensis","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[2]","1.7","1.6","2.2","Searsia natalensis","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[3]","2.4","1.6","1.8","Searsia natalensis","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[4]","2.5","1.2","1.4","Searsia natalensis","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[5]","1.9","2.1","2.6","Searsia natalensis","N","1"
"uuid:0143a38e-1830-4d1b-b059-2468ebb26f60","Chawia","7","8","38.3144","-3.43007","cropland","2024","yes","yes","uuid:0143a38e-1830-4d1b-b059-2468ebb26f60/supl1_shrb_data[6]","2.5","2.2","2.6","Psidium guajava","N","1"
"uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b","Chawia","6","4","38.3108","-3.45646","cropland","2024","yes","yes","uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b/supl1_shrb_data[1]","1.6","2.8","3.3","Pavonia urens","N","1"
"uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b","Chawia","6","4","38.3108","-3.45646","cropland","2024","yes","yes","uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b/supl1_shrb_data[2]","2.7","4.9","4.1","Lantana camara","N","1"
"uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b","Chawia","6","4","38.3108","-3.45646","cropland","2024","yes","yes","uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b/supl1_shrb_data[3]","1.8","2.2","2.7","Lantana camara","N","1"
"uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b","Chawia","6","4","38.3108","-3.45646","cropland","2024","yes","yes","uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b/supl1_shrb_data[4]","2.3","1.7","1.7","Pavonia urens","N","1"
"uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b","Chawia","6","4","38.3108","-3.45646","cropland","2024","yes","yes","uuid:7548852f-b0ca-4ae3-a210-1fec24e3773b/supl1_shrb_data[5]","2.2","1.8","1.9","Pavonia urens","N","1"
"uuid:1902519f-3cb9-4399-a0e9-ead430cb881f","Chawia","6","10","38.3143","-3.45555","cropland","2024","yes","yes","uuid:1902519f-3cb9-4399-a0e9-ead430cb881f/supl1_shrb_data[1]","1.5","1.1","1.1","Melia azedrachta","N","1"
"uuid:12878e49-33a5-4801-8834-31b4ea1241db","Chawia","6","5","38.3076","-3.45646","cropland","2024","yes","yes","uuid:12878e49-33a5-4801-8834-31b4ea1241db/supl1_shrb_data[1]","1.9","1.8","3.4","Harrisonia abyssinica","N","1"
