"PARENT_KEY","Site","Cluster","Plot","Longitude","Latitude","VegStructure","Year","Trees","Shrubs","KEY","trheight","trcircumf","trspecies_scientific","treespecies_common","Subplot"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[1]","60","320","Polyscia fulva","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[2]","16.8","85","Tabanaemontana stapfiana","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[3]","3.5","23","Tabanaemontana stapfiana","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[4]","16.8","69","Tabanaemontana stapfiana","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[5]","5.3","12","Tabanaemontana stapfiana","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[6]","16.8","98","Tabanaemontana stapfiana","N","1"
"uuid:f837f18c-012a-4597-8825-ada8c7179e49","Chawia","9","4","38.3444","-3.48369","forest","2024","yes","yes","uuid:f837f18c-012a-4597-8825-ada8c7179e49/supl1_tree_data[7]","3.3","12","Strombosia scheffleri","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[1]","4.3","14","Tabanaemontana stapfiana","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[2]","4.3","18","Tabanaemontana stapfiana","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[3]","4.3","29","Tabanaemontana stapfiana","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[4]","473","24","Tabanaemontana stapfiana","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[5]","4.3","14","Strombosia scheffeleri","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[6]","34.8","370","Newtonia buchananii","N","1"
"uuid:49f40500-9d97-4560-b1ec-caf147eb49c7","Chawia","9","15","38.3433","-3.4807","forest","2024","yes","yes","uuid:49f40500-9d97-4560-b1ec-caf147eb49c7/supl1_tree_data[7]","3.8","17","Tabanaemontana stapfiana","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[1]","6.2","17","Psychotria Pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[2]","6.2","17","Psychotria pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[3]","6.2","18","Psychotria pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[4]","5.7","17","Psychotria pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[5]","5.7","18","Psychotria pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[6]","5.7","22","Psychotria pseudoplatyphylla","N","1"
"uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b","Chawia","4","5","38.2928","-3.41296","forest","2024","yes","yes","uuid:38dec13f-c413-45a1-8eeb-78a20344ab5b/supl1_tree_data[7]","5.7","19","Psychotria pseudoplatyphylla","N","1"
"uuid:128150bd-7313-4495-9f1b-1d459185022c","Chawia","14","13","38.3579","-3.44971","cropland","2024","yes","yes","uuid:128150bd-7313-4495-9f1b-1d459185022c/supl1_tree_data[1]","5.8","68","Albizia amara","N","1"
"uuid:702c0712-6656-49ac-b72b-737afb2355dd","Chawia","14","11","38.355","-3.44856","cropland","2024","yes","yes","uuid:702c0712-6656-49ac-b72b-737afb2355dd/supl1_tree_data[1]","10.8","33","Grevillea robusta","N","1"
"uuid:a853b924-55f0-41d1-8dad-b72397be9215","Chawia","14","12","38.3586","-3.45167","cropland","2024","yes","yes","uuid:a853b924-55f0-41d1-8dad-b72397be9215/supl1_tree_data[1]","4.6","12","Psidium guajava","N","1"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl1_tree_data[1]","7.2","46","Syzygium cumnii","N","1"
"uuid:9aba0168-8749-42c7-88ae-fe35929dc778","Chawia","14","9","38.3538","-3.45415","cropland","2024","yes","yes","uuid:9aba0168-8749-42c7-88ae-fe35929dc778/supl1_tree_data[2]","6.4","56","Mangifera indica","N","1"
"uuid:39ffce47-8249-4f5b-9fca-e2892773eb9c","Chawia","14","3","38.3561","-3.45597","cropland","2024","yes","yes","uuid:39ffce47-8249-4f5b-9fca-e2892773eb9c/supl1_tree_data[1]","5.7","35","Carica papaya","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[1]","5.3","16","Calliandra calothyrsus","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[2]","3.8","9","Calliandra calothyrsus","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[3]","4.2","7","Calliandra calothyrsus","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[4]","3.1","7","Calliandra calothyrsus","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[5]","6.3","17","Calliandra calothyrsus","N","1"
"uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0","Chawia","16","1","38.3609","-3.41713","woodland","2024","yes","yes","uuid:80f3ce08-1080-4646-9c44-3b6028e3c0a0/supl1_tree_data[6]","7.2","19","Calliandra calothyrsus","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[1]","10.7","31","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[2]","5.2","110","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[3]","3.7","5","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[4]","4.2","11","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[5]","16.3","48","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[6]","4.1","7","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[7]","4.2","126","Eucalyptus saligna","N","1"
"uuid:000bd476-e65b-439d-b02a-013b584ca250","Chawia","16","6","38.3615","-3.42257","woodland","2024","yes","yes","uuid:000bd476-e65b-439d-b02a-013b584ca250/supl1_tree_data[8]","3.5","8","Eucalyptus saligna","N","1"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl1_tree_data[1]","48","132","Cupressus lusitanica","N","1"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl1_tree_data[2]","10.2","22","Eucalyptus saligna","N","1"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl1_tree_data[3]","4.2","7","Eucalyptus saligna","N","1"
"uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3","Chawia","16","9","38.3594","-3.42285","woodland","2024","yes","yes","uuid:fd9f7c3c-335e-49c1-8401-8d79e07b68e3/supl1_tree_data[4]","3.1","5","Eucalyptus saligna","N","1"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl1_tree_data[1]","6.4","24","Tabanaemontana stapfiana","N","1"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl1_tree_data[2]","12.8","78","Tabanaemontana stapfiana","N","1"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl1_tree_data[3]","48","126","Albizia gummifera","N","1"
"uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72","Chawia","16","7","38.3599","-3.42113","forest","2024","yes","yes","uuid:5ee48e60-e80b-43d0-8039-64c817ea3e72/supl1_tree_data[4]","3.4","15","Xymalos monospora","N","1"
"uuid:ecac48ef-291f-42a8-ac47-e388f9203609","Chawia","16","8","38.3525","-3.4208","cropland","2024","yes","yes","uuid:ecac48ef-291f-42a8-ac47-e388f9203609/supl1_tree_data[1]","10.8","36","Grevillea robusta","N","1"
"uuid:ecac48ef-291f-42a8-ac47-e388f9203609","Chawia","16","8","38.3525","-3.4208","cropland","2024","yes","yes","uuid:ecac48ef-291f-42a8-ac47-e388f9203609/supl1_tree_data[2]","3.7","24","Persea americanum","N","1"
"uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b","Chawia","16","10","38.356","-3.41626","cropland","2024","yes","yes","uuid:1a44848a-dd3e-4e34-af39-58edcba4aa6b/supl1_tree_data[1]","17","77","Grevillea robusta","N","1"
"uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26","Chawia","16","4","38.3576","-3.42088","cropland","2024","yes","yes","uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26/supl1_tree_data[1]","11.2","32","Grevillea robusta","N","1"
"uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26","Chawia","16","4","38.3576","-3.42088","cropland","2024","yes","yes","uuid:7e74e9ce-4ea3-4d2a-9d2d-c60c1b762c26/supl1_tree_data[2]","4.7","27","Maesopsis eminii","N","1"
"uuid:115cec57-4abc-4b28-adda-138d6628b12e","Chawia","16","5","38.3605","-3.41959","cropland","2024","yes","yes","uuid:115cec57-4abc-4b28-adda-138d6628b12e/supl1_tree_data[1]","16.8","73","Grevillea robusta","N","1"
"uuid:115cec57-4abc-4b28-adda-138d6628b12e","Chawia","16","5","38.3605","-3.41959","cropland","2024","yes","yes","uuid:115cec57-4abc-4b28-adda-138d6628b12e/supl1_tree_data[2]","16.8","83","Grevillea robusta","N","1"
"uuid:052d70ab-3beb-4817-acd4-e2e05aa50884","Chawia","1","6","38.2875","-3.48833","bushland","2024","yes","yes","uuid:052d70ab-3beb-4817-acd4-e2e05aa50884/supl1_tree_data[1]","3.7","14","Acacia brevispica","N","1"
"uuid:052d70ab-3beb-4817-acd4-e2e05aa50884","Chawia","1","6","38.2875","-3.48833","bushland","2024","yes","yes","uuid:052d70ab-3beb-4817-acd4-e2e05aa50884/supl1_tree_data[2]","4.6","13","Acacia brevispica","N","1"
"uuid:052d70ab-3beb-4817-acd4-e2e05aa50884","Chawia","1","6","38.2875","-3.48833","bushland","2024","yes","yes","uuid:052d70ab-3beb-4817-acd4-e2e05aa50884/supl1_tree_data[3]","3.7","19","Ormocarpum trachycarpum","N","1"
"uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8","Chawia","1","3","38.2915","-3.48634","bushland","2024","yes","yes","uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8/supl1_tree_data[1]","3.2","5","Acacia brevispica","N","1"
"uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8","Chawia","1","3","38.2915","-3.48634","bushland","2024","yes","yes","uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8/supl1_tree_data[2]","3.2","9","Grewia kakothamnus","N","1"
"uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8","Chawia","1","3","38.2915","-3.48634","bushland","2024","yes","yes","uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8/supl1_tree_data[3]","4.6","12","Acacia mellifera","N","1"
"uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8","Chawia","1","3","38.2915","-3.48634","bushland","2024","yes","yes","uuid:ed1dba68-04e3-4070-8b0b-69e322732ac8/supl1_tree_data[4]","4.6","7","Acacia nilotica","N","1"
"uuid:0bd0b23a-29d8-419f-9530-18679687a7ac","Chawia","1","5","38.291","-3.48624","bushland","2024","yes","yes","uuid:0bd0b23a-29d8-419f-9530-18679687a7ac/supl1_tree_data[1]","4.3","14","Acacia brevispica","N","1"
"uuid:0bd0b23a-29d8-419f-9530-18679687a7ac","Chawia","1","5","38.291","-3.48624","bushland","2024","yes","yes","uuid:0bd0b23a-29d8-419f-9530-18679687a7ac/supl1_tree_data[2]","5.1","12","Acacia brevispica","N","1"
"uuid:0bd0b23a-29d8-419f-9530-18679687a7ac","Chawia","1","5","38.291","-3.48624","bushland","2024","yes","yes","uuid:0bd0b23a-29d8-419f-9530-18679687a7ac/supl1_tree_data[3]","3.6","13","Ormocarpum trachycarpum","N","1"
"uuid:0bd0b23a-29d8-419f-9530-18679687a7ac","Chawia","1","5","38.291","-3.48624","bushland","2024","yes","yes","uuid:0bd0b23a-29d8-419f-9530-18679687a7ac/supl1_tree_data[4]","3.1","7","Ormocarpum kirkii","N","1"
"uuid:4d3786ed-e386-452a-8261-84f2ba829641","Chawia","4","10","38.2967","-3.41407","forest","2024","yes","yes","uuid:4d3786ed-e386-452a-8261-84f2ba829641/supl1_tree_data[1]","24.9","295","Eucalyptus paniculata","N","1"
"uuid:4d3786ed-e386-452a-8261-84f2ba829641","Chawia","4","10","38.2967","-3.41407","forest","2024","yes","yes","uuid:4d3786ed-e386-452a-8261-84f2ba829641/supl1_tree_data[2]","6.7","20","Aphloia theiformis","N","1"
"uuid:4d3786ed-e386-452a-8261-84f2ba829641","Chawia","4","10","38.2967","-3.41407","forest","2024","yes","yes","uuid:4d3786ed-e386-452a-8261-84f2ba829641/supl1_tree_data[3]","10","62","Maesa lanceolata","N","1"
"uuid:4d3786ed-e386-452a-8261-84f2ba829641","Chawia","4","10","38.2967","-3.41407","forest","2024","yes","yes","uuid:4d3786ed-e386-452a-8261-84f2ba829641/supl1_tree_data[4]","24.9","305","Eucalyptus paniculata","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[1]","9.8","48","Rytiginia eickii","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[2]","5.2","9","Tabanaemontana stapfiana","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[3]","6.2","19","Rytiginia eickii","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[4]","60","201","Albizia gummifera","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[5]","60","125","Albizia gummifera","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[6]","3.2","11","Tabanaemontana stapfiana","N","1"
"uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08","Chawia","12","1","38.3311","-3.40136","forest","2024","yes","yes","uuid:9c096b04-ef5f-4a65-90e0-6c7c2b49de08/supl1_tree_data[7]","7.8","32","Rytiginia eickii","N","1"
"uuid:99ab9734-46f3-482f-99f9-ce0787f5944b","Chawia","12","4","38.3305","-3.40254","forest","2024","yes","yes","uuid:99ab9734-46f3-482f-99f9-ce0787f5944b/supl1_tree_data[1]","5.3","16","Vangueria Madagascariensis","N","1"
"uuid:99ab9734-46f3-482f-99f9-ce0787f5944b","Chawia","12","4","38.3305","-3.40254","forest","2024","yes","yes","uuid:99ab9734-46f3-482f-99f9-ce0787f5944b/supl1_tree_data[2]","5.6","19","Vangueria Madagascariensis","N","1"
"uuid:99ab9734-46f3-482f-99f9-ce0787f5944b","Chawia","12","4","38.3305","-3.40254","forest","2024","yes","yes","uuid:99ab9734-46f3-482f-99f9-ce0787f5944b/supl1_tree_data[3]","58.6","180","Cupressus lusitanica","N","1"
"uuid:99ab9734-46f3-482f-99f9-ce0787f5944b","Chawia","12","4","38.3305","-3.40254","forest","2024","yes","yes","uuid:99ab9734-46f3-482f-99f9-ce0787f5944b/supl1_tree_data[4]","8.8","32","Maesopsis eminii","N","1"
"uuid:99ab9734-46f3-482f-99f9-ce0787f5944b","Chawia","12","4","38.3305","-3.40254","forest","2024","yes","yes","uuid:99ab9734-46f3-482f-99f9-ce0787f5944b/supl1_tree_data[5]","4.1","14","Vangueria Madagascariensis","N","1"
"uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7","Chawia","12","10","38.3306","-3.40426","woodland","2024","yes","yes","uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7/supl1_tree_data[1]","48.7","137","Eucalyptus saligna","N","1"
"uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7","Chawia","12","10","38.3306","-3.40426","woodland","2024","yes","yes","uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7/supl1_tree_data[2]","11.8","28","Eucalyptus saligna","N","1"
"uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7","Chawia","12","10","38.3306","-3.40426","woodland","2024","yes","yes","uuid:d972f1f6-2c12-4fb1-b883-56fe90616fe7/supl1_tree_data[3]","10.8","32","Eucalyptus saligna","N","1"
"uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806","Chawia","12","5","38.3291","-3.40495","woodland","2024","yes","yes","uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806/supl1_tree_data[1]","48.7","130","Eucalyptus saligna","N","1"
"uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806","Chawia","12","5","38.3291","-3.40495","woodland","2024","yes","yes","uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806/supl1_tree_data[2]","11.8","28","Eucalyptus saligna","N","1"
"uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806","Chawia","12","5","38.3291","-3.40495","woodland","2024","yes","yes","uuid:dd85c7fe-c323-4e18-b536-1bbced1fe806/supl1_tree_data[3]","10.8","32","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[1]","53.5","121","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[2]","53.5","110","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[3]","52.8","96","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[4]","18.6","82","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[5]","53.5","118","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[6]","54.8","128","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[7]","54.8","128","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[8]","22.7","64","Eucalyptus saligna","N","1"
"uuid:c9c62707-8411-4b6b-a328-5cf65335fa77","Chawia","12","9","38.3293","-3.40713","woodland","2024","yes","yes","uuid:c9c62707-8411-4b6b-a328-5cf65335fa77/supl1_tree_data[9]","53.5","119","Eucalyptus saligna","N","1"
"uuid:7c0af189-0db5-4e1c-86fb-075d138a8f45","Chawia","12","8","38.3342","-3.40898","cropland","2024","yes","yes","uuid:7c0af189-0db5-4e1c-86fb-075d138a8f45/supl1_tree_data[1]","8.3","40","Grevillea robusta","N","1"
"uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf","Chawia","12","15","38.3347","-3.40998","cropland","2024","yes","yes","uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf/supl1_tree_data[1]","4.9","18","Cupressus lusitanica","N","1"
"uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf","Chawia","12","15","38.3347","-3.40998","cropland","2024","yes","yes","uuid:ce19a1ab-25f2-4117-9e03-671ab0b79eaf/supl1_tree_data[2]","6.3","32","Cupressus lusitanica","N","1"
